atom_id,rule_type,legal_level,article_reference,who,how,when,what,content_original,is_ambiguous,review_reason,source_document,specific_clause,business_categories,related_scenarios,parameters,where,reconstructed_text,bert_similarity_score
YZ-GEN-OBL-00924,OBL_MANDATORY,L3_DEPT_RULE,通知正文（长期不动户处理段）,银行,应当通知企业在30日内确认,企业基本存款账户连续1年未发生收付活动后,账户是否继续使用,企业基本存款账户连续1年未发生收付活动的，银行应当通知企业在30日内确认账户是否继续使用。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '久悬户治理']","['久悬账户认定', '账户确认']",,基本存款账户,银行 企业基本存款账户连续1年未发生收付活动后 基本存款账户 应当通知企业在30日内确认 账户是否继续使用,0.9729230403900146
YZ-GEN-OBL-00925,OBL_MANDATORY,L3_DEPT_RULE,通知正文（长期不动户处理段）,银行,应当中止，并将账户认定为久悬账户,企业逾期未确认且未提出合理理由,账户业务,逾期未确认且未提出合理理由的，银行应当中止账户业务，并将账户认定为久悬账户。,True,AMBIGUOUS_TEXT,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '久悬户治理']",['久悬账户认定'],,基本存款账户,银行 企业逾期未确认且未提出合理理由 基本存款账户 应当中止，并将账户认定为久悬账户 账户业务,0.8747031092643738
YZ-GEN-OBL-00926,OBL_MANDATORY,L3_DEPT_RULE,通知正文（中止账户业务后续处理段）,银行,应当通知其在30日内销户,中止账户业务后企业未主动销户满5年,销户通知,银行中止账户业务后企业未主动销户满5年的，银行应当通知其在30日内销户。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '销户管理']","['久悬户销户', '账户清理']",,已中止账户业务的企业基本存款账户,银行 中止账户业务后企业未主动销户满5年 已中止账户业务的企业基本存款账户 应当通知其在30日内销户 销户通知,0.9561657905578613
YZ-GEN-OBL-00927,OBL_MANDATORY,L3_DEPT_RULE,通知正文（中止账户业务后续处理段）,银行,视同自愿销户，账户资金实行专项管理,企业逾期未销户,账户状态及资金,逾期未撤销的，视同自愿销户，账户资金专项管理。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '资金管理']","['久悬户销户', '资金专项管理']",,已中止且满5年未销户的基本存款账户,银行 企业逾期未销户 已中止且满5年未销户的基本存款账户 视同自愿销户，账户资金实行专项管理 账户状态及资金,0.7926250100135803
YZ-GEN-OBL-00928,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第一段,企业,应当主动申请销户,发生下列任一情形时,基本存款账户,有下列情形之一的，企业应当销户：不再使用基本存款账户。基本存款账户有效期届满不再延期的。营业执照注销或者被吊销的。企业被撤并、解散、破产或者关闭的。与银行约定的销户情形发生的。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '支付结算']","['销户触发', '账户生命周期管理']",,基本存款账户存续期间,企业 发生下列任一情形时 基本存款账户存续期间 应当主动申请销户 基本存款账户,0.8712427616119385
YZ-GEN-OBL-00929,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第二段前半句,银行,应当通知企业在30日内予以撤销,发现企业存在第二项至第五项销户情形但未办理销户时,企业基本存款账户,银行发现企业存在上述第二项至第五项情形但未办理销户的，应当通知企业在30日内予以撤销。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '风险管控']","['异常账户处置', '银行主动销户']",,试点地区企业基本存款账户管理,银行 发现企业存在第二项至第五项销户情形但未办理销户时 试点地区企业基本存款账户管理 应当通知企业在30日内予以撤销 企业基本存款账户,0.94874107837677
YZ-GEN-EVT-00930,EVT_TRIGGER,L3_DEPT_RULE,五、加强销户管理第二段后半句,银行,有权中止账户业务或者撤销账户,企业逾期未撤销且未提出合理理由时,企业基本存款账户,逾期未撤销且未提出合理理由的，银行有权中止账户业务或者撤销账户。,True,AMBIGUOUS_TEXT,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '风险管控']","['异常账户处置', '银行主动销户']",,试点地区企业基本存款账户管理,银行 企业逾期未撤销且未提出合理理由时 试点地区企业基本存款账户管理 有权中止账户业务或者撤销账户 企业基本存款账户,0.8809934854507446
YZ-GEN-OBL-00931,OBL_ONGOING,L3_DEPT_RULE,五、加强销户管理第二段末句,银行,实行专项管理,撤销基本存款账户后,账户资金,银行撤销账户的，账户资金专项管理。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '资金安全']",['账户撤销后资金管理'],,试点地区企业基本存款账户管理,银行 撤销基本存款账户后 试点地区企业基本存款账户管理 实行专项管理 账户资金,0.8413781523704529
YZ-GEN-OBL-00932,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第三段首句,企业,应当向银行提出申请，并出具营业执照、法定代表人身份证件等或按约定办理,申请撤销基本存款账户时,基本存款账户销户申请,企业撤销基本存款账户应当向银行提出销户申请，并出具营业执照、法定代表人身份证件等或者按照与银行的约定办理。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '客户身份识别']",['销户申请受理'],,向开户银行提交销户申请,企业 申请撤销基本存款账户时 向开户银行提交销户申请 应当向银行提出申请，并出具营业执照、法定代表人身份证件等或按约定办理 基本存款账户销户申请,0.9583930969238281
YZ-GEN-OBL-00933,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第三段中句,企业,应当出具有关法律文书,出现营业执照注销/吊销（第三项）或企业被撤并/解散/破产/关闭（第四项）时,销户申请材料,企业出现本条第三项、第四项情形的，应当出具有关法律文书。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '法律合规']","['销户申请受理', '司法/行政协查']",,向开户银行提交销户申请,企业 出现营业执照注销/吊销（第三项）或企业被撤并/解散/破产/关闭（第四项）时 向开户银行提交销户申请 应当出具有关法律文书 销户申请材料,0.7340677380561829
YZ-GEN-OBL-00934,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第三段末句,企业,还应当提供有关证明文件,法律、行政法规或银行结算账户管理协议对销户设定条件时,销户证明文件,法律、行政法规或者银行结算账户管理协议对销户设定条件的，企业还应当提供有关证明文件。,True,MISSING_PARAM,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '协议管理']","['销户申请受理', '协议履约审查']",,向开户银行提交销户申请,企业 法律、行政法规或银行结算账户管理协议对销户设定条件时 向开户银行提交销户申请 还应当提供有关证明文件 销户证明文件,0.9531139135360718
YZ-GEN-OBL-00935,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第四段首句,企业,应当与银行核对余额，并交回各种重要空白票据和结算凭证,申请撤销基本存款账户时,基本存款账户存款余额、重要空白票据和结算凭证,企业申请撤销基本存款账户，应当与银行核对基本存款账户存款余额，交回各种重要空白票据和结算凭证。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '账务核对']",['销户前核验'],,向开户银行提交销户申请过程中,企业 申请撤销基本存款账户时 向开户银行提交销户申请过程中 应当与银行核对余额，并交回各种重要空白票据和结算凭证 基本存款账户存款余额、重要空白票据和结算凭证,0.9557745456695557
YZ-GEN-OBL-00936,OBL_MANDATORY,L3_DEPT_RULE,五、加强销户管理第四段中句,企业,应出具有关证明材料,未按规定交回重要空白票据和结算凭证时,未交回票据及凭证,未按规定交回的，应出具有关证明材料，造成损失的，由其自行承担。,True,AMBIGUOUS_TEXT,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '风险自担']","['销户前核验', '凭证缺失处理']",,销户申请过程中,企业 未按规定交回重要空白票据和结算凭证时 销户申请过程中 应出具有关证明材料 未交回票据及凭证,0.760332465171814
YZ-GEN-VAL-00937,VAL_THRESHOLD,L3_DEPT_RULE,五、加强销户管理第四段末句,银行,于2个工作日内完成撤销手续,收到企业符合撤销条件的销户申请后,销户手续办理时限,符合基本存款账户撤销条件的，银行应当于收到企业申请之日起2个工作日内办理撤销手续。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '服务时效']",['销户办理时效'],,试点地区企业基本存款账户销户办理,银行 收到企业符合撤销条件的销户申请后 试点地区企业基本存款账户销户办理 于2个工作日内完成撤销手续 销户手续办理时限,0.9255291223526001
YZ-GEN-RPT-00938,RPT_DISCLOSURE,L3_DEPT_RULE,五、加强销户管理第五段（履行告知义务）,银行,在采取措施之日起2个工作日内通知企业,对企业基本存款账户采取停止支付、中止业务或撤销账户措施后,账户状态变更事项,银行按照前述试点内容对企业基本存款账户停止支付、中止业务或者撤销账户的，应当在采取措施之日起2个工作日内通知企业。,False,NONE,中国人民银行关于试点取消企业银行账户开户许可证核发的通知（银发[2018]125号）,,"['账户管理', '客户权益保护']",['账户状态变更告知'],,试点地区企业账户管理,银行 对企业基本存款账户采取停止支付、中止业务或撤销账户措施后 试点地区企业账户管理 在采取措施之日起2个工作日内通知企业 账户状态变更事项,0.9374842047691345
